"S.NO","Hotspot Name","Hotspot Location","Vehicle Type","Parking Charge"
"164","Auroville","Pondicherry Airport|Pondicherry","MUV 6+1","150"
"165","Auroville","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","200"
"166","Auroville","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","150"
"167","Auroville","Pondicherry Airport|Pondicherry","Innova","150"
"168","Auroville","Pondicherry Airport|Pondicherry","Sedan","150"
"169","Promenade Beach","Pondicherry Airport|Pondicherry","VOLVO - 43 SEATER","150"
"170","Promenade Beach","Pondicherry Airport|Pondicherry","BENZ LARGE - 45 SEATER","150"
"171","Promenade Beach","Pondicherry Airport|Pondicherry","LEYLAND - 40 SEATER","150"
"172","Promenade Beach","Pondicherry Airport|Pondicherry","LEYLAND - 36 SEATER","150"
"173","Promenade Beach","Pondicherry Airport|Pondicherry","BENZ- 26 SEATER","150"
"174","Promenade Beach","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","50"
"175","Promenade Beach","Pondicherry Airport|Pondicherry","INNOVA 7+1","50"
"176","Promenade Beach","Pondicherry Airport|Pondicherry","MUV 6+1","50"
"177","Promenade Beach","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","50"
"178","Promenade Beach","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","50"
"179","Promenade Beach","Pondicherry Airport|Pondicherry","Innova","50"
"180","Promenade Beach","Pondicherry Airport|Pondicherry","Sedan","50"
"181","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","VOLVO - 43 SEATER","150"
"182","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","BENZ LARGE - 45 SEATER","150"
"183","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","LEYLAND - 40 SEATER","150"
"184","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","LEYLAND - 36 SEATER","150"
"185","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","BENZ- 26 SEATER","150"
"186","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","50"
"187","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","50"
"188","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","INNOVA 7+1","50"
"189","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","INNOVA 7+1","50"
"190","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","MUV 6+1","50"
"191","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","100"
"192","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","50"
"193","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","Innova","50"
"194","Chunnambar Boathouse","Pondicherry Airport|Pondicherry","Sedan","50"
"195","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","VOLVO - 43 SEATER","150"
"196","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","BENZ LARGE - 45 SEATER","150"
"197","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","LEYLAND - 40 SEATER","150"
"198","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","LEYLAND - 36 SEATER","150"
"199","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","BENZ- 26 SEATER","150"
"200","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","60"
"201","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","INNOVA 7+1","60"
"202","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","MUV 6+1","60"
"203","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","80"
"204","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","60"
"205","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","Innova","60"
"206","The Basilica of the Sacred Heart of Jesus","Pondicherry Airport|Pondicherry","Sedan","60"
"207","French War Memorial","Pondicherry Airport","VOLVO - 43 SEATER","150"
"208","French War Memorial","Pondicherry Airport","BENZ LARGE - 45 SEATER","150"
"209","French War Memorial","Pondicherry Airport","LEYLAND - 40 SEATER","150"
"210","French War Memorial","Pondicherry Airport","LEYLAND - 36 SEATER","150"
"211","French War Memorial","Pondicherry Airport","BENZ- 26 SEATER","150"
"212","French War Memorial","Pondicherry Airport","INNOVA CRYSTA 7+1","60"
"213","French War Memorial","Pondicherry Airport","INNOVA 7+1","60"
"214","French War Memorial","Pondicherry Airport","MUV 6+1","60"
"215","French War Memorial","Pondicherry Airport","Tempo Traveller 12 Seater","60"
"216","French War Memorial","Pondicherry Airport","Innova Crysta 6+1","60"
"217","French War Memorial","Pondicherry Airport","Innova","60"
"218","French War Memorial","Pondicherry Airport","Sedan","60"
"219","The Pondicherry Museum","Pondicherry Airport|Pondicherry","VOLVO - 43 SEATER","150"
"220","The Pondicherry Museum","Pondicherry Airport|Pondicherry","BENZ LARGE - 45 SEATER","150"
"221","The Pondicherry Museum","Pondicherry Airport|Pondicherry","LEYLAND - 40 SEATER","150"
"222","The Pondicherry Museum","Pondicherry Airport|Pondicherry","LEYLAND - 36 SEATER","150"
"223","The Pondicherry Museum","Pondicherry Airport|Pondicherry","BENZ- 26 SEATER","150"
"224","The Pondicherry Museum","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","60"
"225","The Pondicherry Museum","Pondicherry Airport|Pondicherry","INNOVA 7+1","60"
"226","The Pondicherry Museum","Pondicherry Airport|Pondicherry","MUV 6+1","60"
"227","The Pondicherry Museum","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","80"
"228","The Pondicherry Museum","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","60"
"229","The Pondicherry Museum","Pondicherry Airport|Pondicherry","Innova","60"
"230","The Pondicherry Museum","Pondicherry Airport|Pondicherry","Sedan","60"
"231","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","VOLVO - 43 SEATER","150"
"232","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","BENZ LARGE - 45 SEATER","150"
"233","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","LEYLAND - 40 SEATER","150"
"234","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","LEYLAND - 36 SEATER","150"
"235","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","BENZ- 26 SEATER","150"
"236","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","INNOVA CRYSTA 7+1","60"
"237","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","INNOVA 7+1","60"
"238","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","MUV 6+1","60"
"239","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","Tempo Traveller 12 Seater","80"
"240","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","Innova Crysta 6+1","60"
"241","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","Innova","60"
"242","Manakula Vinayagar Temple","Pondicherry Airport|Pondicherry","Sedan","60"
"243","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","300"
"244","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","300"
"245","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","300"
"246","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","300"
"247","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","300"
"248","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","100"
"249","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","100"
"250","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","100"
"251","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","100"
"252","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova Crysta 6+1","100"
"253","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova","100"
"254","Meenakshi Amman Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Sedan","100"
"255","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","150"
"256","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","150"
"257","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","150"
"258","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","150"
"259","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","150"
"260","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","60"
"261","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","60"
"262","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","60"
"263","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","80"
"264","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova Crysta 6+1","60"
"265","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova","60"
"266","Thirumalai Nayakkar Mahal","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Sedan","60"
"267","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","300"
"268","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","300"
"269","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","300"
"270","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","300"
"271","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","300"
"272","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","100"
"273","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","100"
"274","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","100"
"275","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","100"
"276","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova Crysta 6+1","100"
"277","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova","100"
"278","Alagar Koyil","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Sedan","100"
"279","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","150"
"280","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","150"
"281","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","150"
"282","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","150"
"283","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","150"
"284","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","60"
"285","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","60"
"286","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","60"
"287","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","80"
"288","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova Crysta 6+1","60"
"289","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova","60"
"290","Samanar Hills","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Sedan","60"
"291","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","150"
"292","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","150"
"293","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","150"
"294","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","150"
"295","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","150"
"296","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","60"
"297","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","60"
"298","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","60"
"299","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","80"
"300","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova Crysta 6+1","60"
"301","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Innova","60"
"302","Koodal Azhagar Temple","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Sedan","60"
"303","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","VOLVO - 43 SEATER","150"
"304","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ LARGE - 45 SEATER","150"
"305","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 40 SEATER","150"
"306","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","LEYLAND - 36 SEATER","150"
"307","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","BENZ- 26 SEATER","150"
"308","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA CRYSTA 7+1","30"
"309","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","INNOVA 7+1","30"
"310","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","MUV 6+1","30"
"311","Gandhi Museum","Madurai|Madurai, Railway Station|Madurai, Bus Stand , Arappalayam|Madurai Airport|Madurai, Mattuthavani","Tempo Traveller 12 Seater","30"
